latitude,longitude,soil_type,rainfall_mm,season,area_ha,crop_name
24.737358,91.611788,Alluvial,1092,Kharif,0.9,Maize
33.854539,92.404864,Sandy,978,Zaid,1.46,Jute
32.182036,70.512664,Alluvial,1056,Rabi,1.44,Vegetables
33.752301,80.703096,Sandy,411,Kharif,3.17,Millets
31.363288,68.198463,Loamy,1035,Kharif,2.37,Maize
26.057833,82.223775,Sandy,767,Rabi,1.61,Oilseeds
25.664999,70.1616,Sandy,305,Kharif,2.48,Millets
12.031851,77.839015,Sandy,484,Rabi,0.53,Vegetables
13.317846,81.558844,Loamy,447,Rabi,2.42,Potato
15.881807,85.963545,Alluvial,1334,Kharif,2.04,Sugarcane
29.297839,77.298791,Loamy,839,Kharif,0.28,Oilseeds
29.378284,85.944874,Alluvial,1376,Kharif,2.07,Sugarcane
10.470282,88.504757,Alluvial,406,Rabi,1.24,Potato
34.719015,69.092662,Clay,999,Kharif,0.13,Jute
10.173977,89.72988,Loamy,1006,Kharif,0.7,Vegetables
14.8441,87.658961,Alluvial,1111,Kharif,1.57,Rice
14.760324,92.451801,Clay,1293,Kharif,2.44,Sugarcane
35.347678,75.335015,Clay,972,Rabi,1.9,Sugarcane
24.185575,79.612859,Alluvial,1391,Kharif,1.16,Sugarcane
22.959675,79.780536,Loamy,790,Rabi,1.27,Oilseeds
12.167674,77.49003,Loamy,446,Rabi,2.89,Potato
24.508612,93.575073,Alluvial,1308,Kharif,0.87,Rice
35.099975,76.849441,Red,480,Rabi,0.1,Pulses
27.795442,85.851014,Black (Regur),1075,Zaid,1.69,Millets
27.230517,70.733364,Loamy,482,Rabi,0.1,Potato
10.526577,88.082109,Clay,1340,Kharif,1.87,Sugarcane
23.424123,78.115852,Clay,958,Kharif,2.06,Vegetables
16.119887,81.417244,Black (Regur),863,Kharif,1.69,Cotton
26.648315,82.043439,Clay,1479,Kharif,2.85,Rice
32.522094,90.79098,Loamy,402,Rabi,2.46,Potato
30.629042,84.882701,Red,719,Rabi,3.93,Oilseeds
11.637439,80.019633,Clay,1138,Kharif,0.34,Rice
11.791367,79.338835,Alluvial,1297,Kharif,1.62,Sugarcane
13.94225,79.453718,Black (Regur),626,Kharif,1.33,Cotton
14.564415,92.462434,Red,825,Kharif,0.1,Wheat
15.314502,68.236422,Clay,1490,Kharif,1.56,Rice
9.614312,89.853008,Alluvial,598,Rabi,1.7,Potato
13.500852,95.811353,Black (Regur),789,Kharif,1.83,Cotton
25.85485,73.506852,Alluvial,1444,Kharif,0.46,Rice
17.592464,92.034463,Loamy,412,Rabi,0.71,Potato
34.17503,69.29342,Alluvial,501,Rabi,1.27,Potato
22.129355,71.668494,Sandy,383,Kharif,2.54,Pulses
22.558294,76.360109,Red,384,Rabi,0.29,Pulses
24.420744,88.231948,Red,556,Rabi,1.24,Pulses
34.661455,80.04747,Clay,1309,Kharif,2.65,Rice
20.345018,86.890236,Black (Regur),587,Kharif,1.4,Cotton
18.064243,78.772395,Red,887,Rabi,1.61,Oilseeds
25.457231,70.659901,Clay,1216,Kharif,1.87,Sugarcane
18.269041,73.287661,Sandy,923,Rabi,2.57,Oilseeds
27.515518,96.57456,Alluvial,1792,Kharif,3.26,Jute
24.046928,77.419878,Laterite,277,Kharif,1.3,Millets
23.828417,79.736859,Loamy,1075,Zaid,0.5,Cotton
32.342304,84.335005,Sandy,493,Kharif,0.13,Millets
18.889672,96.167945,Black (Regur),920,Kharif,1.73,Cotton
21.152389,81.98441,Laterite,257,Kharif,3.85,Millets
12.508416,85.802365,Red,927,Kharif,3.79,Maize
27.211581,74.274692,Alluvial,486,Rabi,0.55,Potato
31.885872,95.186002,Red,678,Kharif,2.53,Oilseeds
24.327831,73.511534,Laterite,1264,Kharif,0.68,Maize
31.85532,87.225314,Alluvial,725,Rabi,1.27,Wheat
9.794613,86.196996,Red,669,Kharif,2.37,Maize
21.602711,70.082762,Laterite,251,Kharif,1.4,Millets
16.829758,70.481059,Alluvial,1067,Kharif,3.64,Rice
16.899205,84.767623,Alluvial,719,Rabi,4.4,Wheat
30.889303,91.263771,Sandy,439,Kharif,3.21,Pulses
29.424772,94.951523,Black (Regur),701,Kharif,1.67,Wheat
21.921381,96.322669,Red,937,Rabi,2.8,Oilseeds
17.941421,75.022186,Clay,1473,Kharif,1.02,Sugarcane
25.329799,70.502023,Clay,436,Kharif,1.82,Rice
15.431838,87.924226,Clay,956,Kharif,0.38,Maize
11.787303,84.790652,Alluvial,1464,Kharif,1.8,Rice
13.250032,82.996521,Loamy,599,Rabi,0.1,Potato
9.951779,84.92346,Loamy,633,Rabi,1.64,Wheat
34.975855,88.619993,Loamy,521,Rabi,0.1,Potato
29.71382,75.60178,Alluvial,1668,Kharif,1.92,Jute
31.836324,85.617854,Sandy,464,Rabi,2.47,Pulses
11.624172,74.561736,Loamy,1123,Kharif,1.93,Maize
27.356941,93.975343,Alluvial,1769,Kharif,0.1,Jute
33.651605,74.725364,Red,501,Rabi,2.31,Pulses
11.780443,73.696702,Sandy,832,Kharif,0.52,Oilseeds
32.461352,86.790761,Red,651,Rabi,1.84,Oilseeds
29.294659,83.527487,Laterite,527,Kharif,1.26,Oilseeds
23.033027,93.010692,Black (Regur),668,Kharif,2.07,Cotton
23.8272,78.917297,Red,1302,Kharif,1.29,Potato
26.684824,83.20176,Sandy,469,Kharif,3.56,Pulses
22.893357,96.646424,Sandy,574,Rabi,1.16,Pulses
31.083794,69.750942,Alluvial,745,Rabi,1.93,Wheat
32.77388,89.60742,Sandy,332,Kharif,1.17,Millets
16.868027,90.172432,Loamy,660,Kharif,4.46,Maize
15.551422,68.202033,Sandy,456,Rabi,3.3,Pulses
11.651791,88.157154,Loamy,485,Rabi,2.12,Wheat
31.693308,75.670357,Alluvial,1220,Kharif,0.1,Rice
30.91267,73.946932,Black (Regur),611,Kharif,1.5,Cotton
20.92368,69.235948,Alluvial,1497,Kharif,1.18,Rice
30.271983,75.899544,Alluvial,1605,Kharif,1.89,Jute
24.815247,83.772886,Alluvial,754,Rabi,0.55,Wheat
23.905626,85.224513,Loamy,525,Rabi,0.28,Oilseeds
32.621406,93.890376,Alluvial,499,Rabi,2.09,Potato
18.704116,75.973903,Alluvial,1187,Kharif,0.81,Jute
28.674282,82.518218,Sandy,1163,Zaid,1.59,Millets
23.758523,87.966502,Alluvial,1089,Kharif,0.41,Maize
8.029968,89.158198,Alluvial,1151,Kharif,0.1,Rice
17.728791,83.648162,Alluvial,1462,Kharif,1.29,Rice
16.58492,69.205636,Alluvial,679,Rabi,1.99,Potato
17.97079,78.77634,Loamy,424,Rabi,2.55,Potato
22.373723,72.689524,Alluvial,979,Rabi,0.87,Vegetables
22.299992,79.694738,Loamy,823,Kharif,3.04,Maize
14.044035,96.646684,Black (Regur),600,Kharif,0.1,Pulses
15.698649,81.547775,Clay,1085,Kharif,1.14,Oilseeds
18.5586,73.362902,Alluvial,657,Rabi,0.95,Wheat
22.564854,94.358915,Loamy,1090,Kharif,1.33,Maize
17.94988,78.026629,Sandy,429,Rabi,0.81,Pulses
11.671733,89.385515,Alluvial,868,Kharif,2.64,Vegetables
32.307345,74.72597,Sandy,535,Rabi,2.16,Pulses
32.00533,89.076787,Loamy,500,Rabi,2.36,Potato
23.975437,88.746375,Alluvial,1305,Kharif,1.97,Jute
10.128333,92.147022,Loamy,578,Rabi,1.26,Oilseeds
22.140179,78.4059,Loamy,516,Rabi,0.58,Potato
28.957904,86.502032,Loamy,1487,Kharif,1.06,Sugarcane
13.647483,68.674197,Loamy,662,Kharif,0.39,Maize
26.734616,73.321998,Loamy,560,Rabi,0.48,Jute
32.158584,84.131273,Red,323,Kharif,0.31,Millets
29.563795,70.899598,Sandy,502,Rabi,0.1,Oilseeds
18.670659,90.432541,Sandy,1143,Kharif,2.4,Maize
12.035201,84.36769,Loamy,1121,Kharif,0.97,Sugarcane
20.008119,76.961751,Black (Regur),912,Zaid,2.55,Pulses
22.053393,80.206088,Black (Regur),997,Kharif,0.1,Cotton
20.267504,91.610797,Red,435,Kharif,1.94,Millets
10.754126,77.713453,Red,468,Kharif,0.63,Millets
11.491905,70.761617,Black (Regur),678,Rabi,0.1,Sugarcane
15.704309,69.319018,Alluvial,719,Rabi,1.37,Wheat
32.413508,96.053728,Black (Regur),755,Kharif,1.91,Cotton
16.874362,69.451977,Black (Regur),650,Kharif,1.87,Pulses
22.679913,70.20211,Alluvial,336,Rabi,2.43,Vegetables
32.027034,72.192647,Alluvial,1571,Kharif,0.1,Jute
15.243626,96.801638,Black (Regur),674,Kharif,1.81,Cotton
27.954804,80.604552,Alluvial,989,Kharif,1.84,Maize
14.012319,82.708969,Loamy,1190,Kharif,2.58,Oilseeds
33.217404,85.741889,Loamy,785,Rabi,0.75,Sugarcane
29.285638,74.147131,Alluvial,1463,Kharif,0.56,Jute
16.368244,72.828484,Alluvial,1394,Kharif,1.97,Jute
25.237792,75.50154,Sandy,872,Rabi,1.25,Oilseeds
16.020016,79.336869,Alluvial,1599,Kharif,2.74,Jute
17.810256,76.361346,Loamy,655,Zaid,1.66,Vegetables
20.15372,77.931768,Laterite,1292,Rabi,2.32,Pulses
25.752087,95.812362,Sandy,331,Kharif,0.1,Millets
32.457378,88.804385,Sandy,628,Rabi,2.83,Oilseeds
35.396155,85.448994,Loamy,658,Rabi,1.28,Millets
29.19289,68.845818,Alluvial,1222,Kharif,0.61,Rice
24.09142,88.858865,Red,715,Rabi,0.71,Oilseeds
28.522009,97.203457,Alluvial,1448,Kharif,1.81,Jute
15.641833,91.933578,Alluvial,991,Kharif,0.99,Millets
15.388284,85.357301,Alluvial,1380,Kharif,1.36,Pulses
21.426109,86.207311,Alluvial,1700,Kharif,0.25,Jute
15.59215,79.906359,Red,746,Kharif,0.95,Jute
31.41532,94.784987,Alluvial,1008,Kharif,3.18,Rice
14.774155,90.172433,Alluvial,1240,Kharif,0.64,Jute
18.488285,86.064046,Loamy,887,Kharif,0.1,Oilseeds
31.397216,75.749892,Loamy,1400,Kharif,1.73,Sugarcane
28.431155,77.868415,Alluvial,522,Rabi,1.2,Potato
15.034995,84.205132,Alluvial,718,Rabi,1.19,Vegetables
28.763278,96.222711,Alluvial,403,Rabi,2.4,Wheat
16.041295,92.469029,Alluvial,1005,Rabi,2.72,Vegetables
20.83031,92.305035,Clay,1364,Kharif,1.39,Rice
14.706156,82.61864,Clay,1204,Kharif,1.47,Sugarcane
9.418953,70.947206,Black (Regur),652,Kharif,1.39,Cotton
10.532728,69.915226,Alluvial,622,Rabi,1.34,Wheat
21.361844,84.180849,Sandy,1329,Kharif,2.0,Millets
16.282788,77.75472,Clay,1258,Kharif,2.34,Rice
30.604124,87.368098,Laterite,848,Zaid,0.36,Potato
13.394838,79.925209,Red,421,Rabi,2.51,Pulses
27.013018,77.886548,Red,648,Kharif,3.51,Maize
10.635535,91.25371,Loamy,754,Rabi,1.57,Wheat
24.192644,72.179191,Alluvial,382,Zaid,2.97,Cotton
11.867862,72.002662,Alluvial,943,Rabi,1.71,Vegetables
12.842771,78.986928,Loamy,783,Zaid,2.5,Vegetables
10.076955,90.365858,Red,999,Kharif,3.02,Cotton
17.999473,83.252183,Alluvial,437,Rabi,3.14,Potato
19.322312,76.357593,Loamy,629,Rabi,2.61,Potato
29.80891,73.111248,Alluvial,1437,Kharif,1.91,Rice
34.145778,75.301758,Black (Regur),909,Kharif,0.1,Cotton
23.129028,86.440053,Alluvial,610,Rabi,0.51,Wheat
35.425167,96.964176,Loamy,587,Rabi,3.52,Potato
34.412132,78.907092,Laterite,483,Rabi,1.39,Pulses
15.331529,91.09131,Alluvial,1710,Kharif,2.4,Jute
29.380004,95.994681,Alluvial,1682,Kharif,0.1,Jute
27.215408,88.641437,Clay,1409,Kharif,0.1,Sugarcane
14.870645,76.544265,Loamy,380,Rabi,3.26,Maize
21.057579,72.6213,Black (Regur),673,Kharif,0.32,Cotton
33.608556,77.557456,Loamy,1417,Kharif,2.97,Sugarcane
26.390787,68.770959,Loamy,1014,Zaid,0.83,Vegetables
14.500016,85.948346,Clay,728,Kharif,0.46,Jute
34.024365,70.457421,Red,809,Rabi,1.42,Oilseeds
8.635839,91.78889,Clay,1039,Kharif,2.17,Rice
22.7484,80.496562,Alluvial,1027,Kharif,1.37,Maize
23.780623,71.475827,Alluvial,740,Zaid,1.97,Potato
18.913666,77.537785,Red,892,Rabi,0.1,Millets
27.31961,78.161944,Red,902,Rabi,0.1,Oilseeds
31.665801,85.36462,Alluvial,1146,Kharif,2.46,Sugarcane
35.320586,71.2402,Loamy,762,Rabi,0.49,Vegetables
19.274945,97.192447,Alluvial,1230,Kharif,0.95,Jute
8.903691,96.200011,Alluvial,985,Kharif,0.1,Wheat
14.789709,85.748143,Black (Regur),515,Kharif,1.01,Cotton
13.924715,95.070435,Sandy,400,Kharif,0.82,Millets
10.760749,69.344919,Clay,1120,Kharif,1.02,Rice
19.93941,85.714615,Alluvial,897,Kharif,3.0,Wheat
23.904402,88.956128,Loamy,725,Rabi,1.13,Potato
32.574881,69.140249,Sandy,1332,Rabi,0.1,Wheat
35.479424,90.065697,Alluvial,719,Rabi,0.96,Maize
29.166979,75.6056,Loamy,824,Zaid,2.38,Maize
16.779416,70.20327,Sandy,920,Kharif,0.78,Oilseeds
10.741457,95.163031,Black (Regur),746,Kharif,2.73,Wheat
13.59015,71.989332,Alluvial,1485,Kharif,0.1,Rice
32.920836,87.735704,Laterite,234,Kharif,0.87,Millets
11.278855,92.791291,Red,526,Rabi,2.12,Oilseeds
29.246694,85.923374,Loamy,585,Rabi,1.41,Potato
24.642898,75.045843,Alluvial,476,Rabi,1.9,Potato
26.084586,79.179049,Clay,848,Rabi,2.39,Maize
32.11691,70.245987,Red,459,Rabi,2.43,Pulses
34.559823,73.47361,Alluvial,894,Kharif,2.6,Maize
28.835648,82.657019,Alluvial,595,Rabi,1.52,Potato
9.787626,88.873808,Clay,1115,Kharif,0.57,Sugarcane
19.712768,85.833016,Sandy,1101,Rabi,1.24,Rice
24.248295,86.545708,Sandy,408,Rabi,2.35,Pulses
29.403166,76.739189,Alluvial,757,Rabi,3.07,Wheat
19.115702,90.432439,Red,1190,Kharif,1.69,Rice
9.177919,76.674778,Sandy,413,Rabi,2.05,Pulses
31.681512,75.689972,Clay,387,Rabi,2.24,Rice
34.962801,80.149577,Alluvial,694,Rabi,0.1,Wheat
11.869761,81.915515,Sandy,407,Kharif,0.9,Millets
11.927694,72.368455,Red,594,Kharif,2.95,Oilseeds
22.465243,78.558518,Loamy,630,Rabi,1.56,Wheat
23.241732,81.344948,Loamy,776,Rabi,3.0,Wheat
26.342881,92.368259,Sandy,529,Kharif,3.4,Oilseeds
29.068945,83.653072,Alluvial,465,Rabi,1.63,Potato
33.740226,78.601834,Clay,1102,Kharif,2.02,Sugarcane
33.482442,68.507212,Alluvial,1673,Kharif,3.09,Jute
24.864772,93.711817,Laterite,319,Kharif,1.33,Millets
23.28093,91.59609,Loamy,1193,Kharif,0.4,Maize
26.538704,95.326982,Loamy,1386,Kharif,2.59,Sugarcane
26.526436,74.706663,Black (Regur),533,Kharif,1.95,Cotton
27.948097,89.202375,Sandy,362,Rabi,0.23,Pulses
16.770754,77.792044,Loamy,618,Rabi,0.43,Vegetables
29.124286,84.069572,Red,584,Kharif,1.47,Pulses
23.577065,69.440749,Red,1134,Kharif,2.85,Sugarcane
9.833634,69.429893,Alluvial,738,Rabi,2.81,Potato
10.282345,77.391248,Loamy,1340,Kharif,0.94,Sugarcane
32.720254,69.728293,Loamy,738,Kharif,1.63,Oilseeds
24.878967,86.884358,Red,751,Kharif,2.82,Oilseeds
16.885488,93.854962,Loamy,665,Kharif,0.71,Maize
13.846276,83.112371,Alluvial,556,Rabi,2.41,Potato
17.40522,95.797757,Loamy,907,Rabi,2.46,Oilseeds
33.52458,79.333095,Clay,918,Kharif,1.31,Potato
9.689438,97.404107,Laterite,220,Kharif,3.18,Millets
12.985286,74.556114,Clay,1588,Kharif,0.98,Sugarcane
15.687189,94.893628,Alluvial,1077,Zaid,3.13,Vegetables
12.34312,82.318502,Alluvial,427,Rabi,1.26,Wheat
33.509308,73.216587,Sandy,476,Rabi,2.25,Pulses
21.058074,97.220274,Clay,1110,Kharif,1.31,Rice
31.072542,85.297898,Alluvial,1573,Kharif,0.94,Jute
9.23979,70.80898,Black (Regur),998,Kharif,0.7,Cotton
21.458748,82.3728,Loamy,718,Rabi,1.59,Vegetables
10.734875,72.313634,Clay,803,Kharif,0.1,Oilseeds
18.132821,96.60991,Red,0,Kharif,2.8,Maize
29.83285,78.151797,Sandy,519,Rabi,2.16,Pulses
20.800513,91.064278,Loamy,733,Rabi,2.37,Potato
8.353335,89.832656,Sandy,908,Kharif,0.71,Vegetables
33.299909,87.76736,Alluvial,1383,Kharif,2.11,Rice
20.950614,94.441757,Alluvial,1371,Kharif,1.76,Sugarcane
25.820082,82.065308,Clay,1214,Kharif,2.36,Rice
9.904306,71.359377,Black (Regur),761,Rabi,0.33,Pulses
25.396805,74.032684,Loamy,1577,Kharif,2.81,Sugarcane
9.969339,72.072755,Alluvial,1316,Kharif,0.1,Jute
10.304171,76.438977,Black (Regur),694,Kharif,1.82,Cotton
29.255001,75.246915,Black (Regur),867,Kharif,1.13,Cotton
13.697425,75.659766,Red,489,Rabi,0.1,Pulses
34.699717,90.271489,Black (Regur),756,Kharif,2.56,Cotton
19.3502,84.818678,Loamy,550,Rabi,1.18,Wheat
26.350721,68.894849,Alluvial,708,Rabi,2.59,Potato
31.809463,93.866319,Loamy,706,Kharif,1.76,Maize
33.934346,74.507917,Red,253,Kharif,1.66,Millets
18.612329,81.843219,Black (Regur),666,Kharif,1.86,Pulses
30.389013,85.043811,Loamy,1086,Kharif,2.2,Millets
34.360782,85.068537,Sandy,388,Kharif,3.35,Wheat
9.491507,80.440192,Alluvial,1016,Kharif,0.17,Maize
28.341615,88.713524,Alluvial,527,Rabi,0.59,Potato
11.602236,71.252288,Red,1189,Kharif,0.1,Maize
16.049454,82.556117,Red,203,Kharif,0.1,Millets
15.889049,78.174223,Alluvial,1294,Kharif,2.06,Jute
16.010935,87.335458,Red,759,Kharif,3.14,Maize
23.276266,92.80584,Loamy,913,Kharif,3.12,Maize
27.214711,75.956923,Sandy,579,Kharif,2.25,Oilseeds
19.192394,74.481436,Sandy,321,Rabi,0.1,Pulses
9.852499,72.08039,Clay,1318,Kharif,2.0,Rice
26.586948,76.619249,Loamy,1176,Kharif,0.1,Sugarcane
13.844198,93.048901,Loamy,1128,Kharif,1.8,Maize
22.857077,79.961415,Alluvial,1452,Kharif,1.92,Rice
26.622406,85.894393,Alluvial,1359,Kharif,0.36,Rice
33.223739,76.257986,Loamy,512,Rabi,2.01,Potato
31.847055,94.788855,Clay,1496,Kharif,0.1,Rice
16.023772,71.236871,Sandy,339,Kharif,1.15,Millets
13.960271,83.455719,Alluvial,483,Rabi,0.1,Potato
9.684406,69.812357,Alluvial,1343,Kharif,2.92,Jute
30.925041,73.632499,Red,802,Rabi,3.21,Oilseeds
17.687249,69.473191,Loamy,1213,Kharif,1.7,Sugarcane
15.750387,71.244701,Alluvial,1035,Kharif,1.4,Vegetables
29.73352,87.38321,Black (Regur),814,Kharif,1.24,Cotton
19.988115,71.147741,Red,573,Rabi,2.48,Pulses
23.710372,92.384751,Black (Regur),860,Kharif,0.6,Cotton
19.380138,82.056467,Alluvial,1078,Rabi,0.69,Sugarcane
15.028544,86.986903,Red,638,Kharif,2.11,Maize
18.030516,75.062755,Alluvial,792,Kharif,0.38,Maize
19.004943,72.189775,Clay,1164,Kharif,0.47,Rice
22.834211,75.896697,Clay,1285,Kharif,1.73,Rice
13.565828,72.472935,Sandy,1207,Kharif,3.38,Maize
19.824931,84.525181,Alluvial,1086,Kharif,3.06,Rice
32.056665,78.933192,Red,927,Kharif,1.48,Sugarcane
33.887864,68.225795,Alluvial,1238,Kharif,2.86,Rice
30.787913,84.389312,Sandy,791,Rabi,0.84,Oilseeds
34.128477,71.420632,Sandy,664,Kharif,1.99,Oilseeds
13.456537,91.016866,Alluvial,1041,Kharif,1.13,Rice
31.582611,72.153962,Clay,1430,Kharif,1.68,Rice
21.294283,92.238698,Red,530,Rabi,1.88,Pulses
23.939655,86.611456,Sandy,440,Rabi,0.26,Pulses
19.18479,69.200412,Black (Regur),828,Kharif,3.14,Cotton
8.442139,86.142301,Alluvial,905,Kharif,0.6,Maize
26.759146,78.753614,Alluvial,710,Kharif,3.26,Maize
10.088317,75.621995,Alluvial,518,Rabi,1.79,Potato
19.586669,90.48676,Alluvial,1264,Kharif,1.04,Jute
10.645025,70.042663,Alluvial,1405,Kharif,1.63,Sugarcane
17.587849,84.868708,Laterite,1268,Rabi,0.1,Vegetables
33.259131,73.997589,Red,695,Kharif,1.5,Oilseeds
13.139504,76.368797,Black (Regur),675,Kharif,2.0,Cotton
21.897325,80.188445,Red,769,Kharif,3.72,Maize
10.519529,97.349979,Alluvial,1682,Kharif,0.38,Jute
